id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.06,2014-04-18,0.1715398660788519,25.628200024582295,39.82430201110605,36.56273064619797,,,,3.6766731565370336,62.274219081916236,54.14829414012702,,,,0.0,0.0,1.0,1.707825127659933,122.26188453982863,
AS14.06,2014-04-19,0.13855227929640374,20.058014227485234,65.95702470198908,17.071601593058936,,,,9.115076231167789,24.17050486577942,,,,,0.0,0.8366600265340756,0.894427190999916,1.3038404810405297,74.21435844741109,
AS14.06,2014-04-20,0.04295551652659115,18.877549933717564,52.871992931918165,29.87306213235065,,,,4.853016986027009,123.9599268537415,,,,,,0.8944271909999159,0.4472135954999579,1.095445115010332,167.98917714513667,
AS14.06,2014-04-21,0.05901364725890375,7.596684035375786,36.46598181079397,23.718794029453935,,,,5.875226991359567,155.2013160994455,45.88801880937986,,,,,1.0954451150103321,0.894427190999916,1.224744871391589,67.28848357327512,
AS14.06,2014-04-22,0.12432510697844987,37.467587180836645,46.197221218418974,23.70862193037535,,,4.758161654813057,7.154381825147439,52.31072219194948,65.44402562750348,,,,0.0,0.8944271909999159,1.140175425099138,1.51657508881031,105.38406057574032,
AS14.06,2014-04-23,0.13777012939881508,18.296511904533258,45.50386626249885,20.465971048038323,,,26.639785741130375,27.979334836029725,88.01395262502048,26.632222988953316,,,,0.0,1.0,0.4472135954999579,0.7071067811865476,104.74221619235132,
AS14.06,2014-04-24,0.21387465140856826,48.261467071939464,54.43755549364529,14.040328613318241,,,,16.45312711006634,78.14503358123129,30.13517481227986,,,,0.0,0.9574271077563381,0.5,0.4999999999999999,87.02567802059312,0.0
AS14.06,2014-04-25,0.22947922408295326,42.49790393441438,38.13543958352046,35.279141006894044,,,32.253261610261994,2.887969644346468,137.50525134126556,20.019925232960617,,,,0.0,0.0,0.894427190999916,0.894427190999916,97.74271637168846,
AS14.06,2014-04-26,0.22746209492930827,19.458048848935903,46.27969825864158,16.787316204220428,,,13.82233193836285,18.95267726030635,100.58117225414597,,,,,0.0,1.1547005383792515,0.0,1.0,109.7664355844468,
AS14.06,2014-04-27,0.05849660637653603,,35.1929241449702,10.19756981773588,,,,5.091015291668255,68.0512796320841,31.336144115063036,,,,,0.5477225575051661,0.0,0.44721359549995787,80.01160459624015,
AS14.06,2014-04-28,0.17262596568736555,12.87367987730522,42.38592259134409,15.394620332935549,,,7.899089852634924,0.9558683225214654,73.17142993814278,,,,,,0.5,1.0,1.2583057392117918,100.93343517111462,
AS14.06,2014-04-29,0.150221253558698,19.812196500227742,56.35090307393351,29.57520682959793,,,,4.900303893637619,112.19748919390406,,,,,0.0,1.1547005383792515,0.0,0.9574271077563381,120.51422065373264,
AS14.06,2014-04-30,0.10899268519845617,15.5900477292406,45.386252290655605,23.69254462998788,,,20.123120069545212,1.7895560343280674,74.81308820856506,,,,,,0.894427190999916,0.8944271909999159,1.6431676725154984,120.78295445186636,
AS14.06,2014-05-01,0.15368871363988795,16.758062310298087,40.06790581891938,54.252368303263765,,,,5.859408562303878,172.21594728892623,29.094604762186705,,,,0.0,1.0,0.0,0.9999999999999999,119.3428864032304,
AS14.06,2014-05-02,0.1914960356885213,11.970785735373523,34.84858906580797,6.969906932854191,,,,2.303926322606693,97.95950538307058,38.18148308146241,,,,0.0,0.5,0.0,0.44721359549995787,141.50764620943522,
AS14.06,2014-05-03,0.24981375779707712,0.0007071067811863127,45.13013794293973,7.66827711011411,,,,9.517225844050706,42.63195950366605,,,,,,0.5,0.816496580927726,1.707825127659933,86.46745582735245,
AS14.06,2014-05-04,0.19776559510286512,28.971542185889724,44.00660257156495,3.2313127747975936,,,,23.82175460722124,130.51472688425903,,35.20331110137227,,,,0.4472135954999579,0.5,0.5477225575051662,108.52195630113229,
AS14.06,2014-05-05,0.10789934778941146,3.2488111979614946,50.116438001634826,13.958276890604596,,,,2.324043656359895,117.89165146543507,,,,,,0.5773502691896258,0.5773502691896258,0.0,100.7630646028758,
AS14.06,2014-05-06,0.14928526988420812,23.123713022686378,47.34464565043932,14.311748461363894,,,19.438999374875976,,95.05400499592218,,,,,,,,,145.54259717152817,
AS14.06,2014-05-07,0.17104469774776426,32.41429426343401,41.677538041979275,19.870630117399607,,,113.58397647555749,41.10748785136353,68.10236573153873,,,,,0.0,0.5773502691896257,0.9574271077563381,1.2583057392117918,126.68285943407628,0.0
AS14.06,2014-05-08,,,15.615039048942517,9.141476467179686,,,,,,,,,,,,,,,
AS14.07,2014-03-17,,,,,,,,,,,,,,,,,,,
AS14.07,2014-03-18,,12.986681708778736,77.65222307110966,52.064056561765014,,,,21.125277857738737,83.75962665867131,,,,,0.0,,,,435.54100762592304,
AS14.07,2014-03-19,,20.832939619228316,44.91490223382041,38.4380570349107,,,,6.250740265493892,96.48939531091834,23.63980049196693,22.101404183017674,,,,1.0,0.5477225575051662,0.8366600265340755,86.98730177814016,0.0
AS14.07,2014-03-20,,24.862129014744283,68.07926431874559,85.74812246875535,,,,6.342288148009435,72.36906829299096,,,,,,0.5,0.9574271077563381,1.2583057392117916,102.49474177379011,
AS14.07,2014-03-21,,25.888708830740324,44.77629373666674,125.58404159990499,,,,9.128278103939273,108.98951849198981,85.38087739066634,,,,,0.5773502691896258,1.7320508075688772,1.7320508075688772,131.90949235343697,
AS14.07,2014-03-22,,24.830610331476215,67.84421642605514,175.55161981964167,,,,67.76068982824776,106.36674833595147,,,,,,0.894427190999916,1.224744871391589,2.345207879911715,110.04923761478291,
AS14.07,2014-03-23,,17.379856044109758,36.49586901374735,110.35490546233095,,,,26.978250738635126,42.484544587526464,,,,,,0.816496580927726,0.5773502691896257,0.9574271077563381,59.4255075207058,
AS14.07,2014-03-24,,20.95709444069284,29.24632511541792,83.08459855773512,,,,122.04733753957927,151.05736995923104,,,,,0.0,0.7071067811865476,0.0,0.0,83.0533207698592,0.0
AS14.07,2014-03-25,0.1738721337671024,25.34846930147284,41.29648730827697,98.84097001749831,,,,13.258977290877302,159.76930168119418,8.147284332831395,,,,0.0,1.2247448713915892,0.5163977794943223,1.632993161855452,95.5365819730449,
AS14.07,2014-03-26,0.14143370173221914,18.247498151832204,43.7273553981318,100.2550136501911,,,,22.501654110309314,47.574080939812774,94.38107761887443,,,,0.0,0.8366600265340756,0.894427190999916,1.6733200530681511,93.10779587912667,0.0
AS14.07,2014-03-27,0.14952852365942002,26.420563944596953,49.08002246713615,,,,,2.9219858486994763,75.26987920768546,32.34023574434794,,,,0.0,1.3038404810405297,1.51657508881031,2.7748873851023212,115.05634841670953,0.0
AS14.07,2014-03-28,0.13875720454177679,21.596769755282796,61.058147624871864,108.89521578169932,,,,97.1673587785528,119.63834628397218,64.62223948267663,42.05743575726164,,,,0.9574271077563381,0.5773502691896257,0.9574271077563381,145.02527289030678,
AS14.07,2014-03-29,0.07018896867366738,17.620982168884257,45.68618503141131,128.0072474006657,,,,25.559008648522305,87.74057449445866,146.0749684100599,,,,,1.3038404810405297,0.7071067811865476,2.449489742783178,129.5924334593213,0.0
AS14.07,2014-03-30,0.14386903510613294,16.178395134339894,59.718148313569536,72.56891920328792,,,,5.642987302838808,97.5684457100385,34.0556010110264,,,,0.0,0.8366600265340756,1.224744871391589,2.4899799195977463,146.8349763171944,
AS14.07,2014-03-31,0.12061432041276318,23.246343748718218,49.202095951569014,98.4435117116664,,,,1.8353536216943778,76.19641678393486,37.476692254431065,,,,0.0,1.7320508075688772,1.0,2.081665999466133,83.17358951360455,
AS14.07,2014-04-01,0.14500558057481822,18.06944167079598,41.468715586502256,171.18516284551194,,,,4.08700792756755,131.14559098214306,,,,,0.0,0.7071067811865476,0.4472135954999579,1.140175425099138,103.9955893425069,0.0
AS14.07,2014-04-02,0.21347951318315309,16.94529927778101,30.521535240908175,186.28493855650274,,,,27.08429043283209,190.0305460832401,10.429117915720386,,,,0.0,0.5,0.9574271077563382,1.9148542155126762,121.90903269696456,0.0
AS14.07,2014-04-03,0.16337367311142792,20.85350960945285,51.0149737939002,22.047832402906792,,,,3.4361207342001245,66.84205978367962,74.65980160925513,,,,0.0,1.5165750888103102,1.3038404810405297,1.7888543819998317,73.41710131469107,
AS14.07,2014-04-04,0.09011320501994849,15.054741593452016,53.17699865680518,185.90336910357652,,,,30.597578823513327,110.44098242759084,,,,,0.0,0.9574271077563381,0.816496580927726,1.7320508075688772,106.75813785840471,0.0
AS14.07,2014-04-05,0.24084378636281822,15.357493118303791,31.343017475456822,93.50291961484412,,,,37.84062527672255,37.97281352326592,32.757694897535146,,,,0.0,0.0,0.5773502691896258,1.0,67.72193878299255,0.0
AS14.07,2014-04-06,0.11101584802081958,18.07529674318308,57.249723787710295,147.1020522018643,,,,28.59163711501436,141.4379158564781,,,,,0.0,0.9574271077563382,0.816496580927726,1.8929694486000914,71.43748364347255,0.0
AS14.07,2014-04-07,0.13852243787452964,25.65027394593041,39.252873385385605,293.22661388331755,,,,34.52281452342853,196.78822364194338,,,,,,0.8944271909999159,0.8366600265340756,0.8944271909999159,59.2635969589617,
AS14.07,2014-04-08,0.11045830498627662,16.77354457427575,61.351598396813344,161.60401483075282,,,,28.30093655609971,77.06121689777981,,18.05493245323585,,,,1.140175425099138,0.894427190999916,1.3038404810405297,103.95254643293012,
AS14.07,2014-04-09,0.1510752828338132,19.150510628987746,37.72314681915811,107.69806612469883,,,,24.15320976944196,52.97949573432854,,,,,0.0,0.7071067811865476,0.5477225575051661,0.8944271909999159,105.44336955010938,0.0
AS14.07,2014-04-10,0.17364576948739507,17.485514027522818,54.90258578602898,,,,,1.7879202163407628,232.77514314691481,,,,,0.0,0.5477225575051661,1.224744871391589,1.3038404810405297,39.03355983141272,0.0
AS14.07,2014-04-11,0.12486479777295349,11.774246644372287,51.49468918242357,,,,,4.055434666386988,55.46050616880448,29.37625616585991,,,,,0.7071067811865476,1.4142135623730951,3.5355339059327378,154.39398586395782,
AS14.07,2014-04-12,0.20719942853478818,19.02466355521258,60.87282255545183,72.00147878987329,,,,24.970963622775955,88.62103670105478,56.48629401646284,,,,0.0,0.0,0.5,0.8944271909999159,130.74406126977848,0.0
AS14.07,2014-04-13,0.031801692168793604,15.740884230315482,42.87447378536739,259.5571443924109,,,,4.704902251907047,108.61868645068733,,,,,0.0,0.5,0.0,0.5773502691896257,53.56454244939556,
AS14.07,2014-04-14,0.04368373900224918,20.80377701757731,43.19045576283309,97.95343041593796,,,,21.740866005443912,72.16778896144271,,,,,0.0,1.0954451150103321,0.8944271909999159,1.7888543819998317,85.05181152862853,
AS14.07,2014-04-15,0.03908640114489209,18.04158326840439,73.69289555683099,69.17534880986626,,,,11.288160682030234,151.65208838371748,,,,,,1.2583057392117916,1.0,2.449489742783178,111.84065554573331,
AS14.07,2014-04-16,0.13939209215480253,24.21203901940698,39.07414887656709,,,,,71.77871640101806,201.76038798884852,,,,,0.0,0.5,0.816496580927726,0.9574271077563381,98.93212737823772,0.0
AS14.07,2014-04-17,0.21291116961145548,25.35167719230083,28.207139978059825,,,,,13.182851852564632,110.84177991527254,,,,,,0.8366600265340756,1.140175425099138,1.7888543819998317,138.51262881480636,
AS14.07,2014-04-18,0.10849892299329619,25.001384612249865,81.24626676865584,,,,,18.34075460698309,167.5480112094739,,,,,,1.0,0.5477225575051661,0.8366600265340755,60.70594616852161,0.0
AS14.07,2014-04-19,0.008482460105010133,31.862308942401295,45.85174234736765,,,,,28.462492898549836,110.76840545390188,,,,,,0.9574271077563382,0.5,1.414213562373095,150.51621172615413,
AS14.07,2014-04-20,0.17800078479625792,9.48831925583523,78.00076729222693,,,,,,228.05016693025388,,11.396084517646107,,,,,,,200.3849669234703,
AS14.07,2014-04-21,0.11317076935980934,19.31080997372771,71.73644829943044,57.14727637137807,,,,16.639742013224446,82.11125485891783,12.61407786958682,23.524735503295247,,,,1.140175425099138,0.8366600265340756,1.140175425099138,140.15321002621698,
AS14.07,2014-04-22,0.16777027208484457,28.409602849140963,57.080300657815854,,,,,25.344908138848457,18.158343699378584,,,,,,0.8366600265340756,0.5477225575051662,1.224744871391589,114.22085078985013,0.0
AS14.07,2014-04-23,0.11203811781208436,16.204722116259887,64.95736699451245,119.88275759048922,,,,28.426910323963572,86.40493819118339,,,,,0.0,1.1547005383792517,1.0,1.0,155.35210636082553,
AS14.07,2014-04-24,0.260799115302704,13.927317515719725,52.27908454053371,,,,,28.829646335660897,49.99861983795153,,,,,0.0,0.8944271909999159,0.8944271909999159,1.1401754250991378,81.94314108983717,
AS14.07,2014-04-25,0.14501192063276686,20.21665588113832,46.04205140685601,,,,,0.5871660753143012,157.8618927067792,,,,,0.0,0.5773502691896258,0.5773502691896258,3.214550253664318,51.5011799277956,
AS14.07,2014-04-26,0.03835567501357985,24.716517393969138,75.61804523795213,93.51202020596068,,,,38.086213296752334,79.76868167933436,,242.841681862896,,,,0.5477225575051661,0.8366600265340756,1.3416407864998738,80.91143962521163,
AS14.07,2014-04-27,0.024911591375911174,18.1241919601491,49.97290947855306,145.58119843349738,,,,42.20896023121157,83.07018528389112,,,,,,0.894427190999916,0.5477225575051661,1.0,78.22305480677528,
AS14.07,2014-04-28,0.1333260323440802,20.75207883582383,53.20103577508244,148.56612950271736,,,,69.25250366733641,119.37767685094074,,40.91919110622642,1.060323692715264,,0.0,0.5,0.5,1.2583057392117918,70.3805331747536,0.0
AS14.07,2014-04-29,0.15662901533614426,21.794977945431153,52.15583098182443,117.05233523727752,,,,4.324054840848652,59.44268304341586,,17.155697897005915,,,,,,,118.80617433440915,0.0
AS14.07,2014-04-30,0.04136018525239052,28.339997716165705,55.14450333614394,228.3858122505278,,,,,89.34815008045774,,37.76628449159382,,,,0.0,0.7071067811865476,1.4142135623730951,101.25082310228346,
AS14.07,2014-05-01,0.16502620236477106,18.719291462253064,44.41527254948918,155.62775892815523,,,,7.2480979573954425,129.53691094653843,,63.829822030928455,,,,0.5773502691896258,0.5773502691896258,1.0,172.87953019430157,
AS14.07,2014-05-02,0.09002611348285083,21.424026349036925,54.51867085801009,,,,,91.68395327300556,55.91217220452795,,72.88361725724101,,,,1.3416407864998738,0.5477225575051661,1.4832396974191326,89.12475248050545,
AS14.07,2014-05-03,0.1525134956146684,14.67386802877571,23.842404912863703,189.9882783963263,,,,4.514673806969151,72.64316744392218,,,,,,1.1547005383792517,1.0,1.5275252316519465,142.15690293943706,
AS14.07,2014-05-04,0.11386408460047784,30.95234592667463,60.49084239209487,80.60809905545058,,,,,34.15465620526724,,,,,,,,,152.5728095325988,
AS14.07,2014-05-05,,,,,,,,,,,,,,,0.7071067811865476,0.7071067811865476,0.7071067811865476,,
AS14.08,2014-02-17,,,,,,,,,,,,,,,,,,,0.0
AS14.08,2014-02-18,,,,,,,,,,,,,,,,,,,0.0
AS14.08,2014-02-25,,,,,,,,,,,,,,,,,,,
AS14.08,2014-02-28,,,,,,,,,,,,,,,,,,,0.0
AS14.08,2014-03-03,,,,,,,,,,,,,,,,,,,0.0
AS14.08,2014-03-05,,,,,,,,,,,,,,,1.0,1.1547005383792517,1.1547005383792515,,
AS14.08,2014-03-06,,,,,,,,,,,,,,,0.5477225575051661,0.8944271909999159,0.8366600265340755,,0.0
AS14.08,2014-03-07,,,,,,,,,,,,,,,0.894427190999916,0.4472135954999579,0.8944271909999159,,0.0
AS14.08,2014-03-08,,,,,,,,,,,,,,,1.5811388300841898,0.7071067811865476,1.4142135623730951,,
AS14.08,2014-03-09,,,,,,,,,,,,,,,1.224744871391589,1.0954451150103321,1.3038404810405297,,
AS14.08,2014-03-10,,,,,,,,,,,,,,,0.0,1.51657508881031,1.7888543819998315,,0.0
AS14.08,2014-03-11,,,,,,,,,,,,,,,0.8944271909999159,0.8944271909999159,1.1401754250991378,,0.0
AS14.08,2014-03-12,,,,,,,,,,,,,,,1.51657508881031,1.224744871391589,1.8708286933869707,,
AS14.08,2014-03-13,,22.816989993503444,70.44090598982005,,,,,31.74545847580856,44.671740361963366,,,,,,1.414213562373095,0.894427190999916,1.5165750888103104,68.01106858392927,0.0
AS14.08,2014-03-14,,28.55469855374197,20.554152987251346,,,,,1.1582921911158683,35.79195003777545,48.19740488806887,22.57761651767182,3.517526972178039,,,1.0954451150103324,0.4472135954999579,0.5477225575051662,91.49945682073887,0.0
AS14.08,2014-03-15,,12.206742209851807,19.098268295667033,9.25744197929428,,,,9.992095123980087,40.54728830226094,,,,,,0.5477225575051661,0.5477225575051661,1.3416407864998738,69.64463926313068,0.0
AS14.08,2014-03-16,,36.385652577630104,8.09987530062743,,,,,2.496976568200602,35.251074900080866,,,,,,0.5,0.5,0.8164965809277259,43.49777586597338,
AS14.08,2014-03-17,0.013608276348795419,2.722692683824131,35.65770548442295,,,,,3.1580671743612068,41.59581972108773,,,,,,0.7071067811865476,0.8366600265340756,1.140175425099138,80.62411457911045,
AS14.08,2014-03-18,0.06643330685727654,0.17819090885900982,59.71666814905429,78.71105871688765,,,,2.376274214575654,29.504593972733012,,,,,,0.8366600265340756,0.5477225575051661,1.1401754250991378,100.78818656096131,
AS14.08,2014-03-19,0.12757065946485213,5.057199269907758,58.506291062282486,9.410246591703464,,,,4.789418448144677,63.95700818019173,,,1.4919953083036168,,,0.8366600265340756,0.0,0.7071067811865476,69.3096146524439,
AS14.08,2014-03-20,0.13804163621610982,18.104870457052893,17.32542545993163,,,,,2.4154766856766843,61.59361784651943,,,,,,0.8366600265340756,1.0954451150103321,1.51657508881031,62.69357555557667,
AS14.08,2014-03-21,0.016265629043352072,21.69060812816683,49.02544491934374,,,,,3.5309397170886796,39.75424289429793,,,7.0008586854280495,,,0.8944271909999159,0.894427190999916,1.5165750888103104,64.35137617976117,0.0
AS14.08,2014-03-22,0.057487924242676444,0.593866146534722,20.03510077630964,,,,,2.5175505764059443,22.293615217754,,,,,,0.5477225575051662,0.4472135954999579,0.8944271909999159,54.18704934031919,
AS14.08,2014-03-23,0.09405507146049624,4.141001918582733,32.886073587905976,,,,,5.020166445732367,34.32385867342617,43.44282639922927,,18.270717288875115,,0.0,0.8366600265340756,0.4472135954999579,0.8366600265340756,52.817167507526506,
AS14.08,2014-03-24,0.1177937622594241,1.1506011906825058,22.834784950450782,,,,,3.3642970255597935,90.42142826521064,,,0.7035712472806146,,,0.4472135954999579,0.0,0.44721359549995787,106.04980256815095,
AS14.08,2014-03-25,0.05056503947262427,27.85023993912201,2.6858478917161146,52.89017301919138,,,,2.211110386854791,36.94218092157861,,,,,,0.8944271909999159,0.0,0.4472135954999579,38.04538619515317,
AS14.08,2014-03-26,0.15983379075414578,18.76465298986499,18.703533124063263,,,,,4.062722633899587,30.72793194086835,,,,,,0.5,1.0,1.7320508075688772,59.54013096409225,0.0
AS14.08,2014-03-27,0.13287046469477534,7.199509004174228,57.76522889392321,,,,,2.5256010505752227,47.26152924559292,,,11.337750129545103,,,1.0954451150103321,0.5477225575051661,1.505545305418162,152.93763042993498,0.0
AS14.08,2014-03-28,0.02847348157921821,16.75062819919204,30.107641058819844,,,,,5.1166207877577055,42.85641972378381,,24.107392679886022,,,,0.9574271077563381,1.0,1.5,44.548780998693445,0.0
AS14.08,2014-03-29,0.04625194084909242,10.812889704730493,26.30345097323637,29.22747480682061,,,,3.2216652569405433,34.91453055530656,,,,,,1.1690451944500122,0.6324555320336759,1.329160135825126,64.9096151867292,0.0
AS14.08,2014-03-30,0.1904122767243015,2.7393316703166857,13.592955571689075,,,,,2.179842165540126,42.86943383305484,,,,,,1.0,0.5477225575051661,1.3038404810405297,39.46306308264416,
AS14.08,2014-03-31,0.14378220000466652,,34.03729123882757,5.777663108904846,,,,2.997900976794708,22.60030682031318,,,,,,1.4142135623730951,0.4472135954999579,0.8944271909999159,44.23180455533412,
AS14.08,2014-04-01,0.09721990142088326,2.528926533277368,68.50303756572237,13.27630577314875,,,,3.9232788512218257,76.10091605593445,,,,,,0.0,0.0,0.44721359549995804,122.47259420170975,
AS14.08,2014-04-02,0.011681722852598374,18.24901180886242,42.91037172222097,,,,,2.8150846691430877,20.305184584238578,,,,,,0.894427190999916,0.4472135954999579,0.8944271909999157,57.03200306114789,
AS14.08,2014-04-03,0.1388729599134224,1.4963058250980052,48.58430469219313,,,,,8.129345557104408,54.50989675373238,,,9.961321799841626,,,1.0,0.5773502691896257,1.0,82.95760295646777,
AS14.08,2014-04-04,0.08389980055550228,18.00221818887273,15.819374360634644,,,,,2.452018630978702,33.33934399658319,,,,,0.0,1.5,0.5,0.5773502691896258,55.741489463969856,
AS14.08,2014-04-05,0.2361298863461253,0.8957466159578839,55.614960185280026,,,,,2.8085830947294403,28.84045858913445,,,3.554625789024774,,,1.3038404810405297,0.4472135954999579,0.8944271909999157,95.90631767975147,
AS14.08,2014-04-06,0.01352491531862002,28.477321179902674,29.198185082586196,3.3941125496954285,,,,0.8308710489600655,29.654270944200032,,,,,,1.1547005383792515,0.5,0.5477225575051663,96.80262546178697,
AS14.08,2014-04-07,0.15133100831902155,17.001997231949623,12.451026317598433,153.21074466672803,,,,2.8476456222190976,46.2737364414294,,,,,,0.7071067811865476,0.0,0.0,55.58929329425874,0.0
AS14.08,2014-04-08,0.08867636762604962,2.307262822394044,38.56743535383959,35.961329570804246,,,,3.5581645248237597,32.00115647852174,,,0.7742819253992694,,,0.5,0.5773502691896257,0.5773502691896258,74.36765804040904,
AS14.08,2014-04-09,0.11732652800914668,18.731158478440257,72.03070466614628,,,,,24.010110814682495,35.7174159287758,,,,,,0.9574271077563381,1.0,1.5,103.82755482840999,
AS14.08,2014-04-10,0.20777728969414022,6.963305612468231,47.440404917105695,,,,,21.17795553635903,20.72452159700021,,,6.983843068110853,,,0.8366600265340756,0.5477225575051662,1.140175425099138,84.45287318609708,
AS14.08,2014-04-11,0.12065981589153263,2.4198177617333085,21.647006380728765,5.697159336020015,,,,3.2289094202910746,36.602121244628044,,,,,,0.5477225575051661,0.0,0.5477225575051661,54.089483803043564,
AS14.08,2014-04-12,0.059247412721798856,,15.536237021772786,,,,,17.610733338254573,60.727606017599506,,,,,,0.7071067811865476,0.4472135954999579,0.7071067811865475,50.61435030395342,
AS14.08,2014-04-13,0.010333422288126805,0.5106724325174927,28.777822711627245,123.95603299691926,,,,25.406794441832368,31.37393767232914,,,,,,1.4142135623730951,0.4472135954999579,0.5477225575051662,150.45975429651497,
AS14.08,2014-04-14,0.13102876316521664,1.9721276179645324,62.959636574704525,,,,,16.051986353766786,81.35607314743284,,,4.839930259483773,,,0.8366600265340756,0.5477225575051662,1.1401754250991378,116.61905641430094,
AS14.08,2014-04-15,0.09528028513002688,23.173658267841656,11.519012539209319,,,,,3.069377050183062,32.54353520241138,,,,,,1.3038404810405297,0.5477225575051661,0.8944271909999159,42.589979233428366,
AS14.08,2014-04-16,0.1337520630570755,13.94601968834187,57.93140857775607,8.615389021976895,,,,2.1678174013773126,48.98141279693077,,,2.3880800865967626,,,1.3416407864998738,0.4472135954999579,0.8944271909999159,80.29458555179839,
AS14.08,2014-04-17,0.14704994194614177,14.564034348189313,30.78874127114786,38.41458382242349,,,,45.288197235475,30.425862376578014,42.336420245457695,,,,,0.7071067811865476,0.4472135954999579,0.8366600265340756,77.58501676535096,
AS14.08,2014-04-18,0.10842690189559472,0.5675845751956268,15.49886505898631,,,,,5.063187138552159,68.28157159592836,,,,,,0.8944271909999159,0.5477225575051661,1.0,65.48868365441574,
AS14.08,2014-04-19,0.11373194680167124,24.285326681754267,85.06887038660282,19.684092367526965,,,,3.1415421571260187,93.19366876725262,,,,,,1.3416407864998738,0.4472135954999579,0.4472135954999579,51.30960515559024,
AS14.08,2014-04-20,0.011323430300793785,8.945303188984548,7.35038545928035,38.23008257467759,,,,1.1353401692884826,82.43613859332487,,,,,,0.8366600265340756,0.4472135954999579,0.8944271909999159,97.6043609363794,
AS14.08,2014-04-21,0.07933067246176773,10.541414892503639,50.7684799884075,,,,,2.409816237807356,39.90297018885277,,,,,,1.4142135623730951,0.5477225575051662,1.140175425099138,64.19154538409295,
AS14.08,2014-04-22,0.14108535900041874,19.51717488338339,38.80974480866859,,,,,2.2109075059802934,61.09327017839589,,,,,,0.8944271909999159,0.5477225575051661,0.7071067811865475,88.8682194655055,
AS14.08,2014-04-23,0.18566578602455047,20.639617770127664,30.117773511938108,,,,,2.9625733665819913,27.419248209649236,,,,,,0.7071067811865476,0.5477225575051661,0.8944271909999159,56.84031769118964,
AS14.08,2014-04-24,0.19269782010712302,1.1887905218169872,27.191095822665435,25.91289908520465,,,,3.139905237423575,49.88637405751255,,,,,,1.5275252316519468,1.0,1.5275252316519465,98.01618816071807,
AS14.08,2014-04-25,0.06055969585065203,17.170461560482295,58.84264464875164,,,,,1.3642942131373277,59.467820376816235,,,,,,0.8944271909999159,0.8366600265340756,1.0327955589886444,144.29153043997027,
AS14.08,2014-04-26,0.13091402217319978,19.510940237527787,19.91296157208738,,,,,2.18040482479745,24.459808657702713,,,,,,1.0,0.5,0.816496580927726,30.024108544436327,
AS14.08,2014-04-27,0.012907968430863932,27.03882065880551,100.93625497892384,,,,,1.9146908366626711,63.85848937369963,,,,,,0.752772652709081,0.5163977794943222,0.8944271909999159,264.41391505132697,0.0
AS14.08,2014-04-28,0.06017347701432786,29.95350120047182,13.420287481772014,,,,,5.123625405901567,31.674483747875737,,,,,,0.8366600265340756,1.1401754250991378,1.7888543819998317,47.88543917197596,
AS14.08,2014-04-29,0.05900137099680764,1.8759979439525742,44.63963855450022,11.217973390947224,,,,3.7687220977408247,52.1015346406331,,,,,,0.9574271077563381,0.9574271077563381,1.5,91.86435783180693,
AS14.08,2014-04-30,0.07978005191269284,3.2521690838577255,20.94090050250514,42.03008552215901,,,,1.4883291638612743,27.081301641457124,,,,,,0.8366600265340756,0.6324555320336759,1.0327955589886444,48.609916665607024,
AS14.08,2014-05-01,0.07123619124874377,21.993558165972146,58.16595722618567,2.0021437469206185,,,,3.8535200877466127,40.128640683708966,,,,,,0.894427190999916,0.4472135954999579,1.224744871391589,74.2830227767166,
AS14.08,2014-05-02,0.21663893858156916,3.395230281831656,7.84498042314152,,,,,3.878686568930261,41.510480534657525,,,,,,0.5477225575051662,0.0,0.44721359549995787,47.84601239386233,
AS14.08,2014-05-03,0.2458765990839114,12.420837834669268,28.43571919424311,,,,,2.8635461756360767,33.15433278268696,,,5.756712748319709,,,1.3416407864998738,0.0,0.5477225575051661,33.99577145277033,
AS14.08,2014-05-04,0.11513547497692701,15.893413909263689,27.996154865469116,,,,,1.7458626330079166,86.33611097954743,,109.28254815843194,,,,0.8366600265340756,0.0,0.8366600265340756,76.55961967168172,
AS14.08,2014-05-05,0.00727677049857208,,5.243176298771576,,,,,4.232239310735316,42.960138271813484,,,,,,1.0,0.0,0.5773502691896257,51.79570318226389,
AS14.09,2014-02-17,,,,,,,,,,,,,,0.0,,,,,
AS14.09,2014-02-18,,,,,,,,,,,,,,,,,,,
AS14.09,2014-02-19,,,,,,,,,,,,,,,,,,,
AS14.09,2014-02-22,,,,,,,,,,,,,,0.0,,,,,
AS14.09,2014-02-23,,,,,,,,,,,,,,,,,,,
AS14.09,2014-02-24,,,,,,,,,,,,,,,,,,,
AS14.09,2014-02-25,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.09,2014-02-26,,,,,,,,,,,,,,0.0,,,,,
AS14.09,2014-02-27,,,,,,,,,,,,,,0.0,,,,,
AS14.09,2014-02-28,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.09,2014-03-01,,,,,,,,,,,,,,,,,,,
AS14.09,2014-03-02,,,,,,,,,,,,,,0.0,,,,,
AS14.09,2014-03-04,,,,,,,,,,,,,,,,,,,
AS14.09,2014-03-05,,,,,,,,,,,,,,0.0,,,,,
